frame_id,assembly_ms,recv_timestamp,send_timestamp,recovered,retries
0,48.128,1765114934.491157,1765114930.03044,0,0
1,48.520,1765114934.541188,1765114930.075081,0,0
2,36.956,1765114934.578637,1765114930.1113763,0,0
3,37.544,1765114934.616614,1765114930.1462436,0,0
4,25.768,1765114934.6428387,1765114930.1817434,1,0
5,22.048,1765114934.6836126,1765114930.2167172,1,0
6,8.656,1765114934.711209,1765114930.2512894,1,0
7,13.559,1765114934.7437315,1765114930.2864864,1,0
8,18.102,1765114934.7812676,1765114930.3217604,1,0
9,7.642,1765114934.8087213,1765114930.356177,1,0
10,14.370,1765114934.8426738,1765114930.3906744,0,0
11,27.375,1765114934.8704128,1765114930.428236,1,0
12,35.131,1765114934.923747,1765114930.4646745,0,0
13,47.695,1765114934.9787796,1765114930.499386,1,0
14,31.186,1765114935.0312786,1765114930.5356421,0,0
15,26.392,1765114935.0589106,1765114930.5698352,0,0
16,31.166,1765114935.0904868,1765114930.6057339,0,0
17,25.381,1765114935.116457,1765114930.6413817,1,0
18,12.437,1765114935.1474621,1765114930.6768186,0,0
19,25.106,1765114935.173725,1765114930.712445,0,0
20,27.761,1765114935.2041247,1765114930.747963,0,0
21,23.539,1765114935.2353108,1765114930.7837665,1,0
22,0.401,1765114935.2889621,1765114930.8196821,0,0
24,37.398,1765114935.337536,1765114930.8984983,0,0
25,32.468,1765114935.3711376,1765114930.9369478,0,0
26,66.118,1765114935.438603,1765114930.9729807,1,0
27,32.115,1765114935.4887695,1765114931.008512,1,0
28,26.272,1765114935.533724,1765114931.0423431,0,0
29,34.527,1765114935.5686996,1765114931.0781004,1,0
30,13.473,1765114935.6001618,1765114931.1141682,0,0
31,21.141,1765114935.6236398,1765114931.1496024,0,0
32,30.962,1765114935.656355,1765114931.1851082,0,0
33,41.846,1765114935.6989026,1765114931.220809,0,0
34,28.084,1765114935.7274754,1765114931.2565305,0,0
35,31.554,1765114935.760181,1765114931.2922184,1,0
36,5.150,1765114935.7836332,1765114931.3277624,1,0
37,8.577,1765114935.8100104,1765114931.363251,1,0
38,12.449,1765114935.840127,1765114931.3988948,1,0
39,15.012,1765114935.8729546,1765114931.4323728,1,0
40,11.765,1765114935.902435,1765114931.4681246,0,0
41,33.851,1765114935.9374669,1765114931.503793,1,0
42,15.370,1765114935.9736269,1765114931.5393178,1,0
43,22.315,1765114936.0151834,1765114931.5750582,1,0
44,22.658,1765114936.056264,1765114931.610504,0,0
45,27.063,1765114936.0837898,1765114931.6463158,0,0
46,30.052,1765114936.116294,1765114931.6818686,0,0
47,34.399,1765114936.1512036,1765114931.7174635,0,0
48,35.994,1765114936.1880982,1765114931.7541091,1,0
49,26.228,1765114936.2324898,1765114931.790345,1,0
50,11.141,1765114936.2616253,1765114931.8260598,0,0
51,37.751,1765114936.3040469,1765114931.8617413,0,0
52,28.927,1765114936.335185,1765114931.897411,0,0
53,30.746,1765114936.3663604,1765114931.9330935,0,0
54,33.603,1765114936.4020195,1765114931.968669,0,0
55,39.344,1765114936.4425187,1765114932.0043354,0,0
56,35.696,1765114936.4792528,1765114932.0401032,0,0
57,31.753,1765114936.512677,1765114932.0757926,0,0
58,57.972,1765114936.5710945,1765114932.1118083,0,0
59,33.792,1765114936.6062531,1765114932.1512032,0,0
60,26.012,1765114936.6327505,1765114932.1867776,1,0
61,1.144,1765114936.6487,1765114932.2221146,0,0
62,39.938,1765114936.6974955,1765114932.2579267,0,0
63,32.317,1765114936.7308674,1765114932.2941935,1,0
64,30.859,1765114936.7725158,1765114932.3299253,0,0
65,37.897,1765114936.8107853,1765114932.3655405,1,0
66,17.466,1765114936.843875,1765114932.4030046,1,0
67,18.647,1765114936.8786924,1765114932.4406502,1,0
68,13.403,1765114936.9085872,1765114932.476545,0,0
69,40.159,1765114936.9490972,1765114932.512054,1,0
70,13.722,1765114936.9803822,1765114932.5476487,0,0
71,35.182,1765114937.0162501,1765114932.5811934,0,0
72,45.747,1765114937.0625997,1765114932.6167831,0,0
73,29.056,1765114937.0928907,1765114932.6506433,1,0
74,14.499,1765114937.1254127,1765114932.6863134,1,0
75,20.564,1765114937.1639428,1765114932.7221003,0,0
76,35.740,1765114937.2001007,1765114932.7580729,0,0
77,32.245,1765114937.232797,1765114932.7944047,0,0
78,35.194,1765114937.268847,1765114932.830809,0,0
79,37.152,1765114937.3066082,1765114932.8650432,1,0
80,13.617,1765114937.3426087,1765114932.9014425,1,0
81,12.273,1765114937.373499,1765114932.9377792,0,0
82,39.648,1765114937.413574,1765114932.9720788,1,0
83,15.142,1765114937.4474688,1765114933.0079799,0,0
84,30.227,1765114937.4788241,1765114933.0439281,0,0
85,39.389,1765114937.5185938,1765114933.0796554,0,0
86,38.810,1765114937.55782,1765114933.1155412,1,0
87,11.425,1765114937.5878687,1765114933.151355,1,0
88,16.393,1765114937.6228595,1765114933.1868458,1,0
89,17.651,1765114937.6603441,1765114933.222888,1,0
90,12.650,1765114937.6935403,1765114933.2587197,0,0
91,39.784,1765114937.7336826,1765114933.2944596,0,0
92,31.422,1765114937.7655175,1765114933.3301497,0,0
93,39.920,1765114937.8063731,1765114933.36582,0,0
94,31.806,1765114937.8386073,1765114933.4016788,1,0
95,20.339,1765114937.8777723,1765114933.4377267,1,0
96,16.902,1765114937.9134977,1765114933.4737804,1,0
97,14.869,1765114937.9474132,1765114933.5097206,0,0
98,34.906,1765114937.983567,1765114933.5460365,1,0
99,14.734,1765114938.0164871,1765114933.5823877,1,0
100,23.872,1765114938.0584278,1765114933.6182604,1,0
101,12.170,1765114938.0885112,1765114933.6543217,1,0
102,18.555,1765114938.124966,1765114933.6903572,0,0
103,34.830,1765114938.160984,1765114933.7266521,0,0
104,52.377,1765114938.2137675,1765114933.7628376,0,0
105,30.957,1765114938.245154,1765114933.7989464,0,0
106,25.253,1765114938.2708936,1765114933.8351746,0,0
107,38.937,1765114938.3103085,1765114933.871179,0,0
