frame_id,assembly_ms,recv_timestamp,send_timestamp,recovered,retries
0,21.529,1765114666.852053,1765114662.4213147,0,0
1,19.933,1765114666.8853998,1765114662.4559665,0,0
2,23.247,1765114666.91616,1765114662.4902782,0,0
3,18.553,1765114666.9514058,1765114662.5245638,1,0
4,36.685,1765114667.0002072,1765114662.559194,1,0
5,9.812,1765114667.0177586,1765114662.5935526,1,0
6,25.940,1765114667.0638278,1765114662.6282005,1,0
7,18.070,1765114667.0984325,1765114662.6626701,1,0
8,25.306,1765114667.1314843,1765114662.696953,1,0
9,28.812,1765114667.1716237,1765114662.7314677,1,0
10,13.957,1765114667.197801,1765114662.7658758,0,0
11,36.201,1765114667.2415392,1765114662.8003914,1,0
12,19.166,1765114667.2715034,1765114662.8348296,1,0
13,23.871,1765114667.3029745,1765114662.8694687,1,0
14,23.512,1765114667.3340626,1765114662.903868,0,0
15,33.733,1765114667.3715506,1765114662.9384804,0,0
16,21.130,1765114667.4039428,1765114662.973085,1,0
17,28.592,1765114667.443876,1765114663.007439,1,0
18,13.076,1765114667.4643211,1765114663.0418465,1,0
19,24.300,1765114667.50537,1765114663.076203,0,0
20,32.462,1765114667.5453568,1765114663.1107278,0,0
21,28.427,1765114667.5739875,1765114663.1453104,0,0
22,29.992,1765114667.6128507,1765114663.1797068,1,0
23,22.776,1765114667.6436012,1765114663.2145832,1,0
24,18.780,1765114667.6816182,1765114663.249059,1,0
25,25.719,1765114667.715162,1765114663.283354,1,0
26,34.993,1765114667.76034,1765114663.3178368,0,0
27,41.351,1765114667.8027685,1765114663.3522284,0,0
28,25.168,1765114667.8404646,1765114663.386647,1,0
29,12.105,1765114667.8638375,1765114663.4209113,0,0
30,29.870,1765114667.8939457,1765114663.4554124,0,0
31,34.936,1765114667.9313447,1765114663.4901097,0,0
32,32.290,1765114667.963912,1765114663.5244982,0,0
33,29.849,1765114667.993977,1765114663.5584157,0,0
34,36.221,1765114668.0365195,1765114663.592601,0,0
35,21.148,1765114668.0639303,1765114663.6271546,0,0
36,36.153,1765114668.1014292,1765114663.661634,0,0
37,32.244,1765114668.133961,1765114663.6961453,0,0
38,13.500,1765114668.1538467,1765114663.7306175,0,0
39,23.546,1765114668.1913905,1765114663.7651129,0,0
40,22.487,1765114668.2259958,1765114663.7996132,0,0
