frame_id,assembly_ms,recv_timestamp,send_timestamp,recovered,retries
0,45.482,1765115429.5358412,1765115425.0914788,0,0
1,29.742,1765115429.5674806,1765115425.1352694,0,0
2,31.796,1765115429.6001744,1765115425.1703897,1,0
3,18.944,1765115429.6373985,1765115425.2051723,1,0
4,23.585,1765115429.6785393,1765115425.2398167,1,0
5,17.711,1765115429.7147944,1765115425.2743046,0,0
6,37.529,1765115429.7535367,1765115425.3088474,0,0
7,43.453,1765115429.797383,1765115425.343008,0,0
8,45.237,1765115429.8437328,1765115425.377472,0,0
9,32.894,1765115429.8788471,1765115425.4116914,0,0
10,42.204,1765115429.923536,1765115425.4458416,0,0
11,41.049,1765115429.9649255,1765115425.4801152,0,0
12,28.265,1765115429.9935038,1765115425.5144777,0,0
13,41.041,1765115430.0348551,1765115425.5487225,0,0
14,39.827,1765115430.0749855,1765115425.5833502,0,0
15,38.934,1765115430.1149464,1765115425.6176403,1,0
16,30.927,1765115430.1635556,1765115425.6522532,1,0
17,16.961,1765115430.1984339,1765115425.6867046,1,0
18,19.062,1765115430.2350354,1765115425.720952,1,0
19,25.169,1765115430.278506,1765115425.7552242,0,0
20,34.993,1765115430.3138251,1765115425.78952,0,0
21,50.014,1765115430.3735542,1765115425.8238285,0,0
22,35.856,1765115430.409945,1765115425.8583448,0,0
23,33.154,1765115430.4435642,1765115425.8926501,0,0
24,40.887,1765115430.4848278,1765115425.927114,0,0
25,43.626,1765115430.5288348,1765115425.9616818,0,0
26,44.954,1765115430.5835001,1765115425.9965043,0,0
27,48.615,1765115430.6324668,1765115426.0314145,0,0
28,48.980,1765115430.6824644,1765115426.0656936,1,0
29,26.722,1765115430.726014,1765115426.1002605,0,0
30,42.676,1765115430.7750652,1765115426.1347988,0,0
31,39.405,1765115430.8149753,1765115426.1692839,0,0
32,47.598,1765115430.8660722,1765115426.2038631,0,0
33,43.516,1765115430.9159706,1765115426.2382262,1,0
34,26.055,1765115430.958559,1765115426.272719,1,0
35,26.757,1765115431.0025423,1765115426.3073647,0,0
36,51.123,1765115431.0559752,1765115426.3419418,1,0
37,28.151,1765115431.1012504,1765115426.376468,0,0
38,41.081,1765115431.1435714,1765115426.4108164,0,0
39,48.785,1765115431.1935945,1765115426.4452965,0,0
42,53.597,1765115431.288489,1765115426.5487103,1,0
49,31.199,1765115431.4360306,1765115426.7898421,0,0
50,117.607,1765115431.4750712,1765115426.8243053,1,0
51,91.508,1765115431.5100584,1765115426.8589683,1,0
52,38.765,1765115431.542467,1765115426.8933764,1,0
53,76.613,1765115431.5725732,1765115426.927746,1,0
54,17.946,1765115431.6084063,1765115426.962248,1,0
55,37.481,1765115431.6636858,1765115426.9967,1,0
56,33.567,1765115431.7148736,1765115427.0312948,1,0
57,29.648,1765115431.7636375,1765115427.0658684,1,0
58,32.029,1765115431.8134549,1765115427.1015189,1,0
59,32.428,1765115431.8635457,1765115427.1372077,1,0
60,32.465,1765115431.9135087,1765115427.1727142,0,0
61,49.607,1765115431.9635067,1765115427.2083025,0,0
62,50.983,1765115432.0148783,1765115427.2443123,1,0
65,52.336,1765115432.1159716,1765115427.3513026,0,0
67,42.567,1765115432.2160246,1765115427.4227164,0,0
71,49.075,1765115432.3549874,1765115427.565249,0,0
72,45.264,1765115432.4037037,1765115427.6008415,0,0
78,49.823,1765115432.5835354,1765115427.8148518,1,0
79,154.149,1765115432.6200273,1765115427.8506854,1,0
83,39.091,1765115432.7227046,1765115427.9932337,1,0
84,15.061,1765115432.754847,1765115428.0289772,0,0
89,24.704,1765115432.8684633,1765115428.2070527,0,0
90,28.721,1765115432.8986118,1765115428.2426915,0,0
91,28.468,1765115432.9274592,1765115428.2781591,0,0
92,22.186,1765115432.9558604,1765115428.313756,0,0
95,29.049,1765115433.0424824,1765115428.4206185,1,0
96,5.163,1765115433.064785,1765115428.456296,0,0
97,29.939,1765115433.0959702,1765115428.492021,0,0
98,26.394,1765115433.122735,1765115428.5276308,0,0
99,25.490,1765115433.148562,1765115428.563266,1,0
100,27.303,1765115433.19332,1765115428.5989459,0,0
101,27.492,1765115433.221201,1765115428.6344955,0,0
102,27.126,1765115433.2500446,1765115428.6699488,0,0
103,23.228,1765115433.2736638,1765115428.705542,0,0
104,27.132,1765115433.3012965,1765115428.7410078,0,0
105,29.467,1765115433.331301,1765115428.776701,0,0
106,23.620,1765115433.355965,1765115428.8124163,0,0
107,25.648,1765115433.3880746,1765115428.848097,1,0
108,6.085,1765115433.4139824,1765115428.8835888,0,0
109,27.591,1765115433.4426122,1765115428.9192085,0,0
110,28.694,1765115433.4724798,1765115428.9548268,0,0
111,25.503,1765115433.4983566,1765115428.9904883,1,0
112,9.167,1765115433.524783,1765115429.0261297,1,0
113,21.907,1765115433.564818,1765115429.0617092,1,0
114,8.889,1765115433.59135,1765115429.0972824,1,0
115,12.141,1765115433.6212556,1765115429.133132,0,0
116,32.086,1765115433.6536477,1765115429.1688251,1,0
117,11.382,1765115433.6824613,1765115429.2044404,1,0
118,12.912,1765115433.7136166,1765115429.2399728,1,0
119,12.885,1765115433.744961,1765115429.2756155,1,0
120,6.562,1765115433.7713315,1765115429.3111062,1,0
121,16.948,1765115433.8051138,1765115429.3467193,0,0
122,23.051,1765115433.8285134,1765115429.3823605,1,0
123,12.991,1765115433.8586035,1765115429.4179552,1,0
124,7.029,1765115433.8834867,1765115429.4535851,0,0
125,38.714,1765115433.922502,1765115429.489342,1,0
126,16.817,1765115433.9584188,1765115429.5247824,0,0
127,34.822,1765115433.993593,1765115429.5604727,0,0
128,52.031,1765115434.0460162,1765115429.5959904,0,0
129,28.409,1765115434.0748553,1765115429.6317456,1,0
130,20.488,1765115434.1135561,1765115429.6674454,0,0
131,49.654,1765115434.163558,1765115429.7029836,0,0
