frame_id,assembly_ms,recv_timestamp,send_timestamp,recovered,retries
0,236.243,1765181136.0754645,1765181111.9517922,0,0
1,200.068,1765181136.2778459,1765181112.1148727,0,0
2,240.790,1765181136.5204747,1765181112.2794921,0,0
3,154.744,1765181136.677561,1765181112.4460092,0,0
4,176.328,1765181136.8562045,1765181112.6138952,0,0
5,176.090,1765181137.0341475,1765181112.7822347,0,0
6,194.477,1765181137.2305505,1765181112.951581,0,0
7,162.280,1765181137.3947134,1765181113.121569,0,0
8,271.602,1765181137.6685832,1765181113.2920911,0,0
12,160.013,1765181138.2078507,1765181113.9772215,0,0
13,155.847,1765181138.365589,1765181114.1501572,0,0
14,239.545,1765181138.6080065,1765181114.3211508,0,0
15,220.710,1765181138.8319554,1765181114.49171,0,0
17,227.078,1765181139.175298,1765181114.8342948,0,0
23,173.410,1765181140.068123,1765181115.8608534,0,0
24,221.573,1765181140.2951136,1765181116.016394,0,0
25,162.131,1765181140.4589431,1765181116.1772094,0,0
42,221.240,1765181143.2082644,1765181118.916298,0,0
43,333.629,1765181143.5448184,1765181119.0849237,0,0
48,197.547,1765181144.217879,1765181119.9374256,0,0
49,286.546,1765181144.50765,1765181120.1087954,0,0
54,182.782,1765181145.2382405,1765181120.9584403,0,0
55,167.572,1765181145.4075794,1765181121.129996,0,0
56,168.228,1765181145.5782194,1765181121.3005586,0,0
58,322.562,1765181145.9968445,1765181121.641679,0,0
64,153.122,1765181146.8502803,1765181122.6281781,0,0
65,153.363,1765181147.0069208,1765181122.7928994,0,0
66,185.176,1765181147.194876,1765181122.9599144,0,0
67,159.523,1765181147.3570845,1765181123.1266942,0,0
68,191.556,1765181147.5501125,1765181123.2933333,0,0
69,155.590,1765181147.708339,1765181123.4605536,0,0
70,147.894,1765181147.8577197,1765181123.6297867,0,0
71,133.666,1765181147.9928193,1765181123.7979455,0,0
72,160.788,1765181148.1552885,1765181123.9654272,0,0
73,162.897,1765181148.319813,1765181124.1336524,0,0
74,167.674,1765181148.4900165,1765181124.3032281,0,0
75,201.461,1765181148.6936994,1765181124.4724574,0,0
76,228.833,1765181148.9249837,1765181124.642196,0,0
77,134.644,1765181149.062537,1765181124.811812,0,0
78,146.430,1765181149.2105498,1765181124.9807289,0,0
79,135.545,1765181149.3475425,1765181125.150148,0,0
80,140.431,1765181149.4904954,1765181125.3210049,0,0
81,142.412,1765181149.6349633,1765181125.4903407,0,0
82,148.840,1765181149.7856457,1765181125.6599638,0,0
83,178.536,1765181149.9653943,1765181125.8284502,0,0
84,141.063,1765181150.1094582,1765181125.9977784,0,0
85,135.683,1765181150.2473254,1765181126.16816,0,0
86,170.415,1765181150.419047,1765181126.338095,0,0
87,197.563,1765181150.618062,1765181126.5081887,0,0
88,293.806,1765181150.915012,1765181126.6782174,0,0
89,220.650,1765181151.1371152,1765181126.8484275,0,0
92,150.526,1765181151.5349472,1765181127.3301003,0,0
93,136.154,1765181151.6741564,1765181127.491105,0,0
94,129.534,1765181151.8049738,1765181127.6542768,0,0
95,155.361,1765181151.9615455,1765181127.8175156,0,0
96,146.941,1765181152.1107051,1765181127.981489,0,0
97,130.984,1765181152.2444706,1765181128.1470354,0,0
98,158.348,1765181152.404162,1765181128.313731,0,0
99,168.067,1765181152.573862,1765181128.480446,0,0
100,141.433,1765181152.7182899,1765181128.6497297,0,0
101,171.882,1765181152.891428,1765181128.818536,0,0
102,196.093,1765181153.0897448,1765181128.987751,0,0
103,206.261,1765181153.2975738,1765181129.1564693,0,0
104,291.254,1765181153.5908093,1765181129.3254728,0,0
105,154.285,1765181153.7484984,1765181129.494772,0,0
106,193.564,1765181153.943496,1765181129.6625104,0,0
107,159.931,1765181154.106309,1765181129.831278,0,0
108,163.771,1765181154.2732632,1765181130.0006425,0,0
110,168.242,1765181154.6084776,1765181130.3421347,0,0
111,193.357,1765181154.8035934,1765181130.5135007,0,0
112,184.746,1765181154.9904242,1765181130.6853104,0,0
115,177.497,1765181155.4426582,1765181131.199779,0,0
116,165.034,1765181155.6094813,1765181131.3704107,0,0
117,139.721,1765181155.750716,1765181131.5435941,0,0
