frame_id,assembly_ms,recv_timestamp,send_timestamp,recovered,retries
0,98.876,1765179572.7873304,1765199360.3585694,0,0
1,94.879,1765179572.8857484,1765199360.4550498,0,0
2,98.638,1765179572.985414,1765199360.5339592,0,0
3,83.256,1765179573.071719,1765199360.610517,0,0
4,76.581,1765179573.1492782,1765199360.6878314,0,0
5,81.429,1765179573.231634,1765199360.7649932,0,0
6,99.727,1765179573.332114,1765199360.842588,0,0
7,71.547,1765179573.4043941,1765199360.9205601,0,0
8,75.521,1765179573.481662,1765199360.998697,0,0
9,99.340,1765179573.5817704,1765199361.0769153,0,0
10,71.983,1765179573.6544836,1765199361.155211,0,0
11,81.580,1765179573.7367923,1765199361.2338202,0,0
12,69.412,1765179573.8069527,1765199361.3125038,0,0
13,73.559,1765179573.881289,1765199361.390948,0,0
14,80.190,1765179573.9622226,1765199361.4685323,0,0
15,88.700,1765179574.0516336,1765199361.5462453,0,0
16,81.644,1765179574.1354241,1765199361.624422,0,0
17,72.979,1765179574.2094076,1765199361.7027357,0,0
18,89.639,1765179574.300025,1765199361.781024,0,0
19,85.166,1765179574.3873255,1765199361.859479,0,0
20,68.671,1765179574.4578733,1765199361.9380796,0,0
21,82.723,1765179574.5417387,1765199362.0166788,0,0
22,78.810,1765179574.6212616,1765199362.095002,0,0
23,140.774,1765179574.7648368,1765199362.1692731,0,0
24,113.120,1765179574.8814478,1765199362.2391908,0,0
25,117.802,1765179575.00132,1765199362.3078434,0,0
26,119.640,1765179575.1216228,1765199362.3760183,0,0
27,90.707,1765179575.2143836,1765199362.4458458,0,0
32,92.582,1765179575.4340265,1765199362.8042264,0,0
33,129.296,1765179575.4943519,1765199362.875976,0,0
34,63.008,1765179575.55927,1765199362.948374,0,0
35,97.136,1765179575.6571164,1765199363.0221243,0,0
37,97.104,1765179575.7691677,1765199363.1757236,0,0
38,66.674,1765179575.8366938,1765199363.2596786,0,0
39,72.934,1765179575.9117045,1765199363.340742,0,0
40,78.548,1765179575.9909813,1765199363.417503,0,0
41,83.436,1765179576.0751734,1765199363.4944003,0,0
42,76.959,1765179576.1544795,1765199363.5714402,0,0
43,92.906,1765179576.2481737,1765199363.6487362,0,0
44,76.851,1765179576.3266225,1765199363.725964,0,0
45,66.611,1765179576.3949509,1765199363.8032968,0,0
46,77.292,1765179576.4730473,1765199363.8809178,0,0
47,87.484,1765179576.5616958,1765199363.9582925,0,0
48,67.042,1765179576.6295366,1765199364.0359643,0,0
49,66.230,1765179576.696606,1765199364.1138823,0,0
50,72.053,1765179576.769551,1765199364.191474,0,0
51,83.633,1765179576.8543692,1765199364.2716885,0,0
52,107.172,1765179576.9626393,1765199364.3483498,0,0
53,77.981,1765179577.041416,1765199364.4250453,0,0
54,82.133,1765179577.1243382,1765199364.501726,0,0
55,84.895,1765179577.2100668,1765199364.5785918,0,0
56,78.279,1765179577.290475,1765199364.6556137,0,0
58,95.038,1765179577.429311,1765199364.8095207,0,0
